Tiempo,Corriente,Presión C. Eje,T° Retorno,T° socket Linner,T° Excéntrica,T° Alimentación,T° Desc. C. Eje,Salto anillo A,Salto Anillo B,Salto Anillo C,Salto Anillo D,Nivel Taza,Setting
2017-07-01 22:12:00,0.0,157.556640625,41.58937644958496,38.880062103271484,45.196184158325195,41.92024612426758,32.4920539855957,-0.08203125,-0.080078125,-0.046875,-0.12109375,21.03314018249512,28.80000305175781
2017-07-01 22:48:00,0.0,159.921875,41.10261917114258,38.7609748840332,45.108816146850586,41.37654495239258,32.036672592163086,-0.08437500149011609,-0.083984375,-0.046875,-0.12109375,19.34492301940918,28.80000305175781
2017-07-01 23:24:00,0.0,159.810546875,41.13582229614258,38.73298645019531,45.09855270385742,41.43398666381836,31.90468883514404,-0.08945312350988385,-0.087890625,-0.05117187462747095,-0.125,22.73432159423828,28.80000305175781
2017-07-02 00:00:00,0.0,167.447265625,40.27685737609863,38.31266975402832,44.76583290100098,40.08511161804199,31.227677345275875,-0.08984375,-0.08984374999999994,-0.0546875,-0.12890625,17.947845458984375,28.80000305175781
2017-07-02 00:36:00,0.0,166.728515625,39.9959602355957,37.91292953491211,44.42929840087891,40.351566314697266,30.778106689453125,-0.09375,-0.091796875,-0.05859375,-0.1328125,18.95893573760986,28.80000305175781
2017-07-02 01:12:00,0.0,167.17578125,39.968069076538086,37.82616424560547,44.3348445892334,40.28648567199707,30.619729042053223,-0.09375,-0.095703125,-0.05859375,-0.1328125,16.033092498779297,28.80000305175781
2017-07-02 01:48:00,0.0,168.22265625,39.871116638183594,37.74247932434082,44.24066162109375,40.15765953063965,30.37668228149414,-0.09375,-0.095703125,-0.05859375,-0.1328125,17.844677925109863,28.80000305175781
2017-07-02 02:24:00,0.0,170.021484375,39.49127197265625,37.490304946899414,44.005258560180664,39.83127212524414,30.07486534118652,-0.09765625,-0.095703125,-0.060546874999999944,-0.13320312649011612,19.049956321716305,28.80000305175781
2017-07-02 03:00:00,0.0,169.455078125,39.621761322021484,37.44986152648926,43.95721435546875,40.06867599487305,29.776700973510742,-0.09570312499999994,-0.095703125,-0.0625,-0.1335937529802322,19.340847969055176,28.80000305175781
2017-07-02 03:36:00,0.0,168.681640625,39.693477630615234,37.49464225769043,43.94976425170898,40.219417572021484,29.625295639038086,-0.09375,-0.091796875,-0.05859375,-0.1328125,18.223554611206055,28.80000305175781
2017-07-02 04:12:00,25.49328804016113,393.72265625,41.556007385253906,38.047271728515625,53.48508262634277,40.34791374206543,31.83795166015625,1.209375023841858,1.021093726158142,0.7320312559604645,1.950781226158142,19.430644989013672,28.80000305175781
2017-07-02 04:48:00,26.018600463867188,392.34765625,42.1671142578125,38.57443046569824,55.75858688354492,36.66900634765625,36.17444610595703,1.208398461341858,1.046093761920929,0.793749988079071,1.965624988079071,32.68928146362305,28.80000305175781
2017-07-02 05:24:00,83.37983703613281,272.02734375,43.96904373168945,41.574846267700195,58.83162879943848,39.44761085510254,37.16506004333496,7.875586032867432,9.5927734375,7.220117092132568,13.76328134536743,41.86616897583008,28.80000305175781
2017-07-02 06:00:00,74.79556274414062,313.53515625,40.48006057739258,37.61268424987793,56.36744689941406,35.177188873291016,35.00503158569336,7.8212890625,9.544140815734863,6.86328125,13.570116996765135,41.74139976501465,28.80000305175781
2017-07-02 06:36:00,84.92375946044922,304.587890625,39.70742416381836,37.2039852142334,57.52863121032715,34.41152572631836,34.6419563293457,8.031054973602295,9.806445121765137,7.515625,14.366992473602295,40.853899002075195,28.80000305175781
2017-07-02 07:12:00,78.57262420654297,336.259765625,39.23461151123047,36.47251319885254,56.49713706970215,33.59904479980469,34.580862045288086,8.020312786102295,9.749804496765137,7.177148342132568,14.445116996765135,41.83339309692383,28.80000305175781
2017-07-02 07:48:00,73.29544830322266,289.693359375,43.25949478149414,40.26457214355469,58.15270042419434,38.42196464538574,36.78588104248047,7.971874952316284,9.381054401397705,6.9052734375,13.967577934265135,41.41245079040527,28.80000305175781
